layer,unit,description,similarity
avgpool,1613,partitioning,0.34597778
avgpool,1614,snorkeling,0.5729675
avgpool,1615,cabin,0.6502075
avgpool,1616,aviation,0.5212097
avgpool,1617,musicians,0.2973938
avgpool,1618,sauna,0.1894226
avgpool,1619,mating,0.30108643
avgpool,1620,childcare,0.21478271
avgpool,1621,prisoner,0.29693604
avgpool,1622,sailing,0.46066284
avgpool,1623,segments,0.26306152
avgpool,1624,seats,0.41400146
avgpool,1625,castles,0.42419434
avgpool,1626,female,0.36044312
avgpool,1627,classrooms,0.39123535
avgpool,1628,bedrooms,0.24291992
avgpool,1629,specimen,0.18536377
avgpool,1630,bookmarks,0.10256958
avgpool,1631,motorized,0.14163208
avgpool,1632,striped,0.22164917
avgpool,1633,flowers,0.3322754
avgpool,1634,steps,0.27172852
avgpool,1635,seats,0.33624268
avgpool,1636,soaring,0.33432007
avgpool,1637,madrid,0.18115234
avgpool,1638,graders,0.38272095
avgpool,1639,textile,0.4814148
avgpool,1640,textile,0.13806152
avgpool,1641,myanmar,0.16952515
avgpool,1642,billiards,0.20474243
avgpool,1643,laserjet,0.15667725
avgpool,1644,vault,0.33847046
avgpool,1645,pizza,0.49298096
avgpool,1646,ordered,0.19958496
avgpool,1647,pouch,0.27694702
avgpool,1648,juvenile,0.37643433
avgpool,1649,cheyenne,0.22116089
avgpool,1650,building,0.22015381
avgpool,1651,ferries,0.38815308
avgpool,1652,laboratories,0.4043579
avgpool,1653,meat,0.1873169
avgpool,1654,volcano,0.3804016
avgpool,1655,beach,0.21942139
avgpool,1656,kitchens,0.3137207
avgpool,1657,web,0.2359314
avgpool,1658,railways,0.18048096
avgpool,1659,kernels,0.25064087
avgpool,1660,pharmacies,0.39001465
avgpool,1661,tavern,0.22354126
avgpool,1662,accessory,0.11642456
avgpool,1663,mill,0.28466797
avgpool,1664,desk,0.63723755
avgpool,1665,dog,0.13598633
avgpool,1666,carnival,0.21487427
avgpool,1667,pasture,0.25891113
avgpool,1668,volcano,0.294281
avgpool,1669,flowers,0.33981323
avgpool,1670,shed,0.38360596
avgpool,1671,aftermarket,0.2086792
avgpool,1672,fostering,0.1730957
avgpool,1673,shed,0.19641113
avgpool,1674,sailing,0.3191223
avgpool,1675,tavern,0.17025757
avgpool,1676,tunnel,0.1729126
avgpool,1677,habit,0.4072876
avgpool,1678,swimwear,0.31033325
avgpool,1679,wardrobe,0.30111694
avgpool,1680,sailing,0.52194214
avgpool,1681,gyms,0.37982178
avgpool,1682,fruit,0.45013428
avgpool,1683,seafood,0.20074463
avgpool,1684,mating,0.36627197
avgpool,1685,auditorium,0.4867859
avgpool,1686,bakery,0.3951416
avgpool,1687,airborne,0.38519287
avgpool,1688,sands,0.14315796
avgpool,1689,garment,0.16925049
avgpool,1690,yellowstone,0.3140564
avgpool,1691,juvenile,0.47000122
avgpool,1692,collier,0.59472656
avgpool,1693,ice,0.16259766
avgpool,1694,forest,0.21749878
avgpool,1695,attic,0.30529785
avgpool,1696,fossil,0.29382324
avgpool,1697,collier,0.13241577
avgpool,1698,scoreboard,0.24127197
avgpool,1699,puppy,0.17944336
avgpool,1700,hiking,0.25448608
avgpool,1701,wildlife,0.25045776
avgpool,1702,phonephone,0.22802734
avgpool,1703,crypt,0.18588257
avgpool,1704,cabinets,0.28320312
avgpool,1705,stairs,0.3050537
avgpool,1706,garment,0.34222412
avgpool,1707,juvenile,0.4597473
avgpool,1708,alley,0.42251587
avgpool,1709,swimwear,0.37234497
avgpool,1710,forest,0.3491211
avgpool,1711,chapel,0.38757324
avgpool,1712,classrooms,0.62939453
avgpool,1713,golf,0.45822144
avgpool,1714,crossword,0.22323608
avgpool,1715,corridors,0.30932617
avgpool,1716,hogtied,0.18206787
avgpool,1717,rafting,0.16915894
avgpool,1718,refrigerator,0.22888184
avgpool,1719,plains,0.17758179
avgpool,1720,flower,0.28927612
avgpool,1721,highways,0.5988159
avgpool,1722,tourists,0.17834473
avgpool,1723,listings,0.52008057
avgpool,1724,fruit,0.4513855
avgpool,1725,column,0.11349487
avgpool,1726,pink,0.22515869
avgpool,1727,fruits,0.38916016
avgpool,1728,organ,0.42129517
avgpool,1729,barn,0.25326538
avgpool,1730,sinks,0.5484314
avgpool,1731,enclosures,0.13684082
avgpool,1732,washers,0.5769348
avgpool,1733,juvenile,0.34378052
avgpool,1734,hockey,0.34344482
avgpool,1735,habitat,0.2586975
avgpool,1736,handmade,0.27990723
avgpool,1737,franchising,0.28500366
avgpool,1738,aura,0.14187622
avgpool,1739,entrance,0.23001099
avgpool,1740,room,0.3227234
avgpool,1741,hitting,0.16610718
avgpool,1742,grazing,0.28323364
avgpool,1743,flags,0.111846924
avgpool,1744,juvenile,0.33535767
avgpool,1745,msrp,0.17184448
avgpool,1746,juvenile,0.3777771
avgpool,1747,sinks,0.5033264
avgpool,1748,cottages,0.29611206
avgpool,1749,juvenile,0.35757446
avgpool,1750,auditorium,0.7414856
avgpool,1751,textile,0.21777344
avgpool,1752,ibis,0.3315735
avgpool,1753,bathroom,0.27023315
avgpool,1754,courtyard,0.39315796
avgpool,1755,roofing,0.10870361
avgpool,1756,boiler,0.19134521
avgpool,1757,sunset,0.2696228
avgpool,1758,female,0.44424438
avgpool,1759,hostel,0.44326782
avgpool,1760,stairs,0.25201416
avgpool,1761,mating,0.34649658
avgpool,1762,pedestrian,0.19207764
avgpool,1763,juvenile,0.26669312
avgpool,1764,hedge,0.34109497
avgpool,1765,memorabilia,0.14260864
avgpool,1766,garment,0.2880249
avgpool,1767,stripes,0.31539917
avgpool,1768,bathroom,0.1555481
avgpool,1769,candle,0.19277954
avgpool,1770,stripes,0.27841187
avgpool,1771,automotive,0.32354736
avgpool,1772,downstream,0.3171692
avgpool,1773,temple,0.2701416
avgpool,1774,buses,0.6366577
avgpool,1775,sign,0.24261475
avgpool,1776,cooking,0.22253418
avgpool,1777,lcd,0.13470459
avgpool,1778,vail,0.4489746
avgpool,1779,playground,0.25756836
avgpool,1780,glassware,0.36264038
avgpool,1781,shelves,0.24459839
avgpool,1782,chef,0.32626343
avgpool,1783,textile,0.20587158
avgpool,1784,crochet,0.18563843
avgpool,1785,tapestry,0.2451477
avgpool,1786,juvenile,0.32821655
avgpool,1787,kiosk,0.24588013
avgpool,1788,wholesale,0.18798828
avgpool,1789,sudan,0.28866577
avgpool,1790,airlines,0.35681152
avgpool,1791,fostering,0.28100586
avgpool,1792,stairs,0.20117188
avgpool,1793,vineyards,0.22497559
avgpool,1794,arabidopsis,0.19818115
avgpool,1795,village,0.3253479
avgpool,1796,rome,0.29232788
avgpool,1797,bottles,0.3505249
avgpool,1798,fountain,0.40438843
avgpool,1799,shops,0.29037476
avgpool,1800,cycling,0.3088684
avgpool,1801,blinds,0.25872803
avgpool,1802,juvenile,0.3302002
avgpool,1803,canterbury,0.307312
avgpool,1804,gauges,0.21438599
avgpool,1805,shower,0.12957764
avgpool,1806,colonel,0.1852417
avgpool,1807,flowers,0.2088623
avgpool,1808,mute,0.104522705
avgpool,1809,swimming,0.31970215
avgpool,1810,screws,0.2810669
avgpool,1811,juvenile,0.21847534
avgpool,1812,deskjet,0.1949768
avgpool,1813,residences,0.2498169
avgpool,1814,wildlife,0.22537231
avgpool,1815,bedroom,0.40679932
avgpool,1816,prisoners,0.28756714
avgpool,1817,street,0.38476562
avgpool,1818,salon,0.3616333
avgpool,1819,macro,0.2284851
avgpool,1820,juvenile,0.15753174
avgpool,1821,speakers,0.224823
avgpool,1822,textile,0.19290161
avgpool,1823,female,0.346344
avgpool,1824,laboratory,0.25106812
avgpool,1825,female,0.33468628
avgpool,1826,temple,0.32714844
avgpool,1827,sculpture,0.16369629
avgpool,1828,pasture,0.31262207
avgpool,1829,landing,0.25338745
avgpool,1830,fruits,0.21209717
avgpool,1831,apartments,0.30917358
avgpool,1832,weaving,0.23684692
avgpool,1833,habitat,0.31851196
avgpool,1834,stools,0.11886597
avgpool,1835,sauna,0.21847534
avgpool,1836,vegetation,0.22012329
avgpool,1837,bookshop,0.5693054
avgpool,1838,dinnerware,0.17645264
avgpool,1839,buses,0.49380493
avgpool,1840,candles,0.14059448
avgpool,1841,trains,0.12927246
avgpool,1842,street,0.16104126
avgpool,1843,textile,0.26260376
avgpool,1844,garage,0.2789917
avgpool,1845,furnished,0.3005066
avgpool,1846,keyboard,0.18215942
avgpool,1847,mesa,0.17321777
avgpool,1848,kitchen,0.41809082
avgpool,1849,undergraduates,0.337677
avgpool,1850,caves,0.2878418
avgpool,1851,architecture,0.11679077
avgpool,1852,automotive,0.3394165
avgpool,1853,renewable,0.15234375
avgpool,1854,infantry,0.3475647
avgpool,1855,grid,0.17388916
avgpool,1856,snorkeling,0.49032593
avgpool,1857,concentrating,0.22711182
avgpool,1858,textile,0.32479858
avgpool,1859,stairs,0.21383667
avgpool,1860,campus,0.200531
avgpool,1861,shops,0.28619385
avgpool,1862,juvenile,0.396698
avgpool,1863,closet,0.5795593
avgpool,1864,ferdinand,0.15231323
avgpool,1865,cream,0.17590332
avgpool,1866,hockey,0.49588013
avgpool,1867,colorful,0.19314575
avgpool,1868,attic,0.4720459
avgpool,1869,park,0.20199585
avgpool,1870,colorful,0.20639038
avgpool,1871,gardener,0.20562744
avgpool,1872,workstation,0.474823
avgpool,1873,architectural,0.15872192
avgpool,1874,sauna,0.21847534
avgpool,1875,plants,0.2250061
avgpool,1876,cabinets,0.1144104
avgpool,1877,habitat,0.1951294
avgpool,1878,nemo,0.15805054
avgpool,1879,recipe,0.09942627
avgpool,1880,rafting,0.4640503
avgpool,1881,building,0.25228882
avgpool,1882,snowy,0.2246399
avgpool,1883,yellowstone,0.4300232
avgpool,1884,campus,0.39379883
avgpool,1885,wetland,0.40438843
avgpool,1886,yellowstone,0.24017334
avgpool,1887,facials,0.1503601
avgpool,1888,textile,0.21859741
avgpool,1889,snorkeling,0.3861084
avgpool,1890,railways,0.36761475
avgpool,1891,cabinets,0.44784546
avgpool,1892,street,0.3043213
avgpool,1893,apron,0.33172607
avgpool,1894,extractor,0.32009888
avgpool,1895,buses,0.17767334
avgpool,1896,reservoir,0.18109131
avgpool,1897,embryo,0.11505127
avgpool,1898,attic,0.89227295
avgpool,1899,compost,0.2255249
avgpool,1900,collier,0.14004517
avgpool,1901,automotive,0.42251587
avgpool,1902,juvenile,0.43936157
avgpool,1903,statute,0.10812378
avgpool,1904,chalet,0.2763977
avgpool,1905,woodworking,0.21600342
avgpool,1906,projectors,0.15478516
avgpool,1907,boxing,0.14129639
avgpool,1908,exhibitions,0.48208618
avgpool,1909,shoes,0.36798096
avgpool,1910,ordered,0.21658325
avgpool,1911,airborne,0.17633057
avgpool,1912,yellowstone,0.38269043
avgpool,1913,leaf,0.24813843
avgpool,1914,pinball,0.52752686
avgpool,1915,rows,0.14517212
avgpool,1916,glacier,0.5302429
avgpool,1917,lobby,0.37606812
avgpool,1918,automotive,0.34805298
avgpool,1919,landfill,0.36224365
avgpool,1920,grandchildren,0.23495483
avgpool,1921,juvenile,0.5636902
avgpool,1922,jukebox,0.16912842
avgpool,1923,cabinet,0.34155273
avgpool,1924,animalsex,0.2444458
avgpool,1925,habitat,0.25131226
avgpool,1926,skating,0.20373535
avgpool,1927,restaurant,0.56073
avgpool,1928,auditorium,0.39248657
avgpool,1929,elephants,0.20742798
avgpool,1930,segments,0.2442627
avgpool,1931,corridor,0.397583
avgpool,1932,cabinets,0.4383545
avgpool,1933,courtyard,0.2315979
avgpool,1934,leaf,0.30932617
avgpool,1935,locker,0.31140137
avgpool,1936,fruits,0.3996582
avgpool,1937,juvenile,0.39691162
avgpool,1938,ballroom,0.5183716
avgpool,1939,footwear,0.2755127
avgpool,1940,hostel,0.7448425
avgpool,1941,petrol,0.19204712
avgpool,1942,cemetery,0.28967285
avgpool,1943,furnished,0.38729858
avgpool,1944,dots,0.2725525
avgpool,1945,runway,0.23175049
avgpool,1946,billiards,0.28308105
avgpool,1947,juvenile,0.32022095
avgpool,1948,landfill,0.21984863
avgpool,1949,homepage,0.2484436
avgpool,1950,park,0.2184143
avgpool,1951,rides,0.36065674
avgpool,1952,caves,0.3791809
avgpool,1953,juvenile,0.16958618
avgpool,1954,slogan,0.20306396
avgpool,1955,elevator,0.38360596
avgpool,1956,harbour,0.31466675
avgpool,1957,grille,0.22348022
avgpool,1958,green,0.4133911
avgpool,1959,snowboarding,0.23104858
avgpool,1960,dotted,0.38858032
avgpool,1961,grooming,0.22210693
avgpool,1962,lobby,0.29870605
avgpool,1963,juvenile,0.41571045
avgpool,1964,checker,0.2571411
avgpool,1965,juvenile,0.378479
avgpool,1966,stairs,0.25024414
avgpool,1967,elevator,0.32369995
avgpool,1968,specimen,0.293396
avgpool,1969,curling,0.12081909
avgpool,1970,yellow,0.25299072
avgpool,1971,auditorium,0.758667
avgpool,1972,tavern,0.22903442
avgpool,1973,tackling,0.15808105
avgpool,1974,recipe,0.30343628
avgpool,1975,watersports,0.49383545
avgpool,1976,detail,0.25567627
avgpool,1977,observatory,0.34973145
avgpool,1978,dotted,0.26834106
avgpool,1979,textile,0.3890381
avgpool,1980,shed,0.27944946
avgpool,1981,juvenile,0.28759766
avgpool,1982,snorkeling,0.51708984
avgpool,1983,vcr,0.2855835
avgpool,1984,garment,0.28652954
avgpool,1985,shoes,0.33374023
avgpool,1986,engines,0.20858765
avgpool,1987,female,0.30706787
avgpool,1988,soaring,0.20913696
avgpool,1989,attic,0.68865967
avgpool,1990,mating,0.3213501
avgpool,1991,townhouse,0.35775757
avgpool,1992,purse,0.17666626
avgpool,1993,motorized,0.22973633
avgpool,1994,juvenile,0.43307495
avgpool,1995,monument,0.39364624
avgpool,1996,furnishings,0.45285034
avgpool,1997,weaving,0.18844604
avgpool,1998,trains,0.39801025
avgpool,1999,airborne,0.15649414
avgpool,2000,bedrooms,0.59317017
avgpool,2001,snowmobile,0.15866089
avgpool,2002,kitchen,0.5128784
avgpool,2003,comics,0.16470337
avgpool,2004,snorkeling,0.4993286
avgpool,2005,agriculture,0.43707275
avgpool,2006,gardening,0.18719482
avgpool,2007,bakery,0.29678345
avgpool,2008,bookshelf,0.19958496
avgpool,2009,auditorium,0.3838501
avgpool,2010,excavation,0.20947266
avgpool,2011,salon,0.3406067
avgpool,2012,restaurant,0.22006226
avgpool,2013,vcr,0.45004272
avgpool,2014,acne,0.26779175
avgpool,2015,cabin,0.4699707
avgpool,2016,corridors,0.25299072
avgpool,2017,butcher,0.099975586
avgpool,2018,rockies,0.2442627
avgpool,2019,basket,0.15719604
avgpool,2020,marketplace,0.5368347
avgpool,2021,textile,0.20773315
avgpool,2022,spruce,0.35543823
avgpool,2023,bamboo,0.39700317
avgpool,2024,sweets,0.15209961
avgpool,2025,lcd,0.19122314
avgpool,2026,paving,0.22753906
avgpool,2027,volleyball,0.30419922
avgpool,2028,cabinets,0.32666016
avgpool,2029,window,0.24963379
avgpool,2030,monkey,0.24145508
avgpool,2031,dinnerware,0.2970276
avgpool,2032,dress,0.2892151
avgpool,2033,gyms,0.46524048
avgpool,2034,female,0.2684021
avgpool,2035,pasture,0.2711792
avgpool,2036,snowy,0.25961304
avgpool,2037,closet,0.33850098
avgpool,2038,dams,0.23602295
avgpool,2039,buildings,0.18807983
avgpool,2040,geological,0.29663086
avgpool,2041,deskjet,0.29782104
avgpool,2042,flamingo,0.32543945
avgpool,2043,grazing,0.28353882
avgpool,2044,volleyball,0.5076599
avgpool,2045,nursery,0.5133362
avgpool,2046,organ,0.21154785
avgpool,2047,sunset,0.29974365
fc,0,aircraft,0.5413208
fc,1,airfares,0.49362183
fc,2,airport,0.56073
fc,3,bedroom,0.3862915
fc,4,alley,0.6336975
fc,5,arena,0.40249634
fc,6,arcade,0.5432129
fc,7,rides,0.41601562
fc,8,condominiums,0.47854614
fc,9,aquarium,0.5695801
fc,10,bridge,0.43649292
fc,11,corridors,0.51208496
fc,12,arch,0.49124146
fc,13,juvenile,0.41815186
fc,14,archiving,0.42294312
fc,15,hockey,0.5934448
fc,16,performing,0.2772827
fc,17,equestrian,0.4484253
fc,18,infantry,0.3577881
fc,19,exhibitions,0.5541687
fc,20,teaching,0.2774353
fc,21,paintings,0.302948
fc,22,exhibitions,0.4104309
fc,23,manufacturing,0.4064331
fc,24,athletics,0.319458
fc,25,lobby,0.4203186
fc,26,attic,0.8869324
fc,27,auditorium,0.80130005
fc,28,automotive,0.45629883
fc,29,automotive,0.5352173
fc,30,geology,0.37210083
fc,31,bakery,0.43615723
fc,32,balcony,0.4291687
fc,33,balcony,0.527771
fc,34,bouncing,0.28433228
fc,35,ballroom,0.37521362
fc,36,female,0.4577942
fc,37,vault,0.37246704
fc,38,dining,0.50024414
fc,39,glassware,0.3587036
fc,40,barn,0.8335571
fc,41,barn,0.32006836
fc,42,baseball,0.6187439
fc,43,basement,0.5258179
fc,44,volleyball,0.5188904
fc,45,toilet,0.58340454
fc,46,marketplace,0.5632019
fc,47,market,0.5401001
fc,48,beach,0.44985962
fc,49,lighthouse,0.3309021
fc,50,salons,0.4750061
fc,51,bedrooms,0.6430054
fc,52,bedrooms,0.5871887
fc,53,drinking,0.24069214
fc,54,drinking,0.34124756
fc,55,cabin,0.43115234
fc,56,laboratories,0.48416138
fc,57,pier,0.27572632
fc,58,sailing,0.59884644
fc,59,dock,0.394989
fc,60,bookshop,0.83026123
fc,61,exhibitors,0.40893555
fc,62,mating,0.41583252
fc,63,blinds,0.44174194
fc,64,bowling,0.47662354
fc,65,gymnastics,0.35107422
fc,66,bridges,0.5751343
fc,67,exterior,0.3123169
fc,68,rodeo,0.23016357
fc,69,crypt,0.3487854
fc,70,buses,0.44482422
fc,71,buses,0.82232666
fc,72,butcher,0.43984985
fc,73,hoodia,0.5114441
fc,74,cabins,0.5746155
fc,75,dining,0.37686157
fc,76,tent,0.81292725
fc,77,campus,0.45562744
fc,78,canal,0.44125366
fc,79,venice,0.58444214
fc,80,sweets,0.4022827
fc,81,canyon,0.52911377
fc,82,dashboard,0.42822266
fc,83,rides,0.43392944
fc,84,castles,0.6473999
fc,85,cellar,0.42248535
fc,86,cemetery,0.44580078
fc,87,chalet,0.56417847
fc,88,chromatography,0.41070557
fc,89,nursery,0.53170776
fc,90,altar,0.6748657
fc,91,cathedral,0.54177856
fc,92,classroom,0.911499
fc,93,laboratories,0.36499023
fc,94,cliffs,0.5230408
fc,95,closet,0.76730347
fc,96,garment,0.34536743
fc,97,beach,0.32043457
fc,98,cockpit,0.5326233
fc,99,espresso,0.47479248
fc,100,workstations,0.5532837
fc,101,auditorium,0.61047363
fc,102,meeting,0.5600891
fc,103,crane,0.36541748
fc,104,maize,0.40621948
fc,105,horse,0.4350891
fc,106,corridor,0.62353516
fc,107,cottage,0.5666809
fc,108,courthouse,0.71765137
fc,109,courtyard,0.52801514
fc,110,upstream,0.39102173
fc,111,glacier,0.42596436
fc,112,pedestrian,0.3963318
fc,113,dams,0.6815796
fc,114,dinner,0.35992432
fc,115,retailer,0.405365
fc,116,highways,0.54193115
fc,117,namibia,0.50042725
fc,118,namibia,0.40994263
fc,119,restaurants,0.3187561
fc,120,dining,0.4513855
fc,121,furnished,0.5137329
fc,122,concert,0.21173096
fc,123,door,0.42999268
fc,124,dorm,0.7680359
fc,125,midtown,0.38024902
fc,126,wardrobe,0.2737732
fc,127,driveway,0.4041443
fc,128,products,0.35006714
fc,129,elevator,0.39974976
fc,130,lobby,0.4256897
fc,131,cellar,0.305542
fc,132,courthouse,0.38433838
fc,133,engine,0.4250183
fc,134,stair,0.521698
fc,135,stairs,0.35360718
fc,136,loader,0.44378662
fc,137,textile,0.45526123
fc,138,hay,0.32510376
fc,139,burger,0.33337402
fc,140,fields,0.5566406
fc,141,road,0.3664856
fc,142,female,0.36898804
fc,143,stairs,0.44085693
fc,144,firefighters,0.4555359
fc,145,juvenile,0.44708252
fc,146,market,0.5314331
fc,147,flowers,0.45898438
fc,148,cafeteria,0.36239624
fc,149,tackling,0.49188232
fc,150,habitat,0.35269165
fc,151,trail,0.43972778
fc,152,road,0.43041992
fc,153,gardens,0.621521
fc,154,fountains,0.70269775
fc,155,kitchens,0.55029297
fc,156,garage,0.6150818
fc,157,garage,0.45324707
fc,158,petrol,0.4144287
fc,159,pavilion,0.46798706
fc,160,consumables,0.29388428
fc,161,shops,0.36203003
fc,162,collier,0.30541992
fc,163,glacier,0.5775757
fc,164,golfing,0.6330261
fc,165,greenhouse,0.692749
fc,166,greenhouse,0.91348267
fc,167,caves,0.5024109
fc,168,gyms,0.58547974
fc,169,aircraft,0.4333496
fc,170,aircraft,0.3993225
fc,171,boats,0.48306274
fc,172,aisle,0.3869934
fc,173,hay,0.6338196
fc,174,aviation,0.5363159
fc,175,highways,0.59472656
fc,176,desk,0.6793518
fc,177,hdtv,0.416687
fc,178,pediatric,0.31652832
fc,179,obstetrics,0.38354492
fc,180,yellowstone,0.80441284
fc,181,building,0.30404663
fc,182,bedrooms,0.5392456
fc,183,cottages,0.54016113
fc,184,cabins,0.5996094
fc,185,dessert,0.3994751
fc,186,snowy,0.3711853
fc,187,svalbard,0.5252075
fc,188,hockey,0.58877563
fc,189,hockey,0.47045898
fc,190,antarctic,0.519989
fc,191,snowy,0.42855835
fc,192,industry,0.3649292
fc,193,townhouse,0.39056396
fc,194,island,0.43121338
fc,195,jacuzzi,0.71191406
fc,196,prisons,0.5057678
fc,197,gardens,0.4086914
fc,198,collier,0.7545166
fc,199,automotive,0.39620972
fc,200,morocco,0.46365356
fc,201,puppy,0.37045288
fc,202,nursery,0.6270752
fc,203,kitchen,0.5588684
fc,204,grenadines,0.47729492
fc,205,juvenile,0.54333496
fc,206,landfill,0.34924316
fc,207,tomcat,0.52630615
fc,208,washers,0.64764404
fc,209,dog,0.355011
fc,210,classroom,0.7949524
fc,211,courtroom,0.5740051
fc,212,library,0.6569214
fc,213,courthouse,0.43115234
fc,214,lighthouse,0.8757019
fc,215,sofas,0.500885
fc,216,trucks,0.3139038
fc,217,lobby,0.7086487
fc,218,harbour,0.3996582
fc,219,locker,0.4779358
fc,220,mansion,0.41098022
fc,221,cabins,0.38815308
fc,222,market,0.61206055
fc,223,produce,0.5518799
fc,224,wetland,0.5385742
fc,225,gymnastics,0.27130127
fc,226,mosque,0.4657898
fc,227,alley,0.56134033
fc,228,stair,0.5267334
fc,229,canal,0.41156006
fc,230,mosque,0.83706665
fc,231,motels,0.31619263
fc,232,volcano,0.45309448
fc,233,trekking,0.45446777
fc,234,alps,0.50561523
fc,235,auditorium,0.7051697
fc,236,museums,0.3715515
fc,237,forum,0.29760742
fc,238,instrument,0.35336304
fc,239,exhibits,0.55441284
fc,240,nursery,0.8730774
fc,241,nanny,0.30041504
fc,242,cottages,0.3588562
fc,243,snorkeling,0.31292725
fc,244,desk,0.69540405
fc,245,building,0.3658142
fc,246,workstations,0.67370605
fc,247,offshore,0.48223877
fc,248,obstetrics,0.39318848
fc,249,fruit,0.6001892
fc,250,musicians,0.39178467
fc,251,temple,0.55197144
fc,252,palace,0.430542
fc,253,cabinets,0.5494385
fc,254,park,0.26565552
fc,255,garages,0.46850586
fc,256,bldg,0.4066162
fc,257,parking,0.33343506
fc,258,grazing,0.32382202
fc,259,patio,0.4371643
fc,260,pavilion,0.45846558
fc,261,puppy,0.29367065
fc,262,pharmacist,0.35339355
fc,263,phonephone,0.4975586
fc,264,equipment,0.24957275
fc,265,benches,0.3617859
fc,266,dock,0.46847534
fc,267,pizza,0.54849243
fc,268,playground,0.5496216
fc,269,nursery,0.47869873
fc,270,piazza,0.28771973
fc,271,juvenile,0.51660156
fc,272,porch,0.6934204
fc,273,pier,0.31036377
fc,274,drinking,0.29284668
fc,275,jockey,0.44299316
fc,276,racing,0.5644531
fc,277,rafting,0.84628296
fc,278,trains,0.50582886
fc,279,female,0.530365
fc,280,lobby,0.41223145
fc,281,billiards,0.67544556
fc,282,automotive,0.30459595
fc,283,street,0.4744568
fc,284,bistro,0.36761475
fc,285,chef,0.63323975
fc,286,restaurant,0.42877197
fc,287,juvenile,0.25927734
fc,288,juvenile,0.3904419
fc,289,hoodia,0.29318237
fc,290,gardening,0.465271
fc,291,bridge,0.39227295
fc,292,ruins,0.5388489
fc,293,aircraft,0.55407715
fc,294,sandbox,0.45825195
fc,295,sauna,0.6868286
fc,296,homestead,0.43115234
fc,297,exhibits,0.50424194
fc,298,powerpc,0.2874756
fc,299,shed,0.58374023
fc,300,shoes,0.53952026
fc,301,bookshop,0.4262085
fc,302,malls,0.47860718
fc,303,bathroom,0.6609497
fc,304,snowboarding,0.54122925
fc,305,skiing,0.7157593
fc,306,soaring,0.39520264
fc,307,buildings,0.3720703
fc,308,township,0.36853027
fc,309,skiing,0.4649048
fc,310,rugby,0.42352295
fc,311,equine,0.40325928
fc,312,baseball,0.58251953
fc,313,tackling,0.37713623
fc,314,stadium,0.3300476
fc,315,performing,0.38516235
fc,316,performing,0.3597107
fc,317,stair,0.6031494
fc,318,inventories,0.49493408
fc,319,street,0.32641602
fc,320,platform,0.49697876
fc,321,supermarket,0.44821167
fc,322,chefs,0.5024109
fc,323,wetland,0.55670166
fc,324,bathing,0.3512268
fc,325,swimming,0.52407837
fc,326,swimming,0.5005188
fc,327,exterior,0.4288025
fc,328,furnished,0.44787598
fc,329,broadcast,0.28753662
fc,330,temple,0.56414795
fc,331,ballroom,0.42218018
fc,332,kiosk,0.4598999
fc,333,hedge,0.387146
fc,334,tower,0.39361572
fc,335,toys,0.3117981
fc,336,compartment,0.40740967
fc,337,trains,0.5355835
fc,338,forestry,0.309906
fc,339,habitat,0.25549316
fc,340,excavation,0.34524536
fc,341,wildlife,0.35101318
fc,342,snorkeling,0.6019287
fc,343,dryer,0.61798096
fc,344,trekking,0.3731079
fc,345,fruit,0.47616577
fc,346,puppy,0.38919067
fc,347,bridge,0.45596313
fc,348,villages,0.4104004
fc,349,vineyards,0.45010376
fc,350,volcano,0.5940857
fc,351,volleyball,0.7416687
fc,352,sofas,0.44424438
fc,353,swimming,0.37857056
fc,354,tower,0.34161377
fc,355,waterfall,0.64193726
fc,356,juvenile,0.44781494
fc,357,surfer,0.341156
fc,358,kitchen,0.6569214
fc,359,wheat,0.42773438
fc,360,renewable,0.24163818
fc,361,mill,0.32040405
fc,362,dog,0.32739258
fc,363,hostel,0.7779236
fc,364,paving,0.2197876
